CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK,RISK_RATIO,RISK_RATIO_EXT,RISK_LABEL,RISK_LABEL_EXT,RISK_LABEL_NAME
180546,5981,598,1,2,2,1,2,3,9,1,1,2,0,2,1,3,0,0,1,0,0,0,0,0,0,1100.004736,1100.004736,0,1100.004736,1100.004736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180551,5991,599,1,1,2,1,1,4,12,2,3,4,3,1,3,3,0,0,0,0,0,0,1,0,0,533470.0016,184890.001,348579.9986,32539.99868,6439.998104,26100.00058,0,4999.996841,0,34940.00143,0,0,0,0,0,147000.0002,34940.00143,0,0,0,18.89772365,37.79544729,2,3,Conservative
180556,6001,600,4,4,4,0,1,3,9,4,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,445729.9997,290580.0004,155150.0013,28727.99959,9094.000291,19600.00081,0,0,13600.00072,222320.0018,13600.00072,0,0,0,0,233799.9985,208719.9992,66600.00021,0,0,76.5090514,100,5,5,Very Aggressive
180566,6021,602,1,3,2,1,2,1,4,2,3,4,4,1,3,2,0,1,0,0,0,0,0,0,0,4999.996841,4999.996841,0,4999.996841,4999.996841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180571,6031,603,1,1,2,1,2,4,12,2,1,2,0,2,3,1,0,0,0,0,1,0,0,0,0,64480.00007,59099.99525,5380.002886,13099.99909,12500.0018,599.9972933,0,0,0,40000.00382,0,0,0,0,0,45999.99615,40000.00382,6000.002028,0,0,67.681907,100,4,5,Aggressive
180581,6051,605,3,4,4,0,2,2,8,6,6,3,0,2,3,2,0,0,0,0,1,0,0,0,0,39390.00173,29010.00006,10380.00167,9.998985055,9.998985055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180591,6071,607,2,1,2,1,1,3,9,5,5,5,0,1,1,3,0,0,0,0,0,0,1,0,0,27400599.99,24649000,2751600.001,544999.9951,0,0,544999.9951,0,2300000.002,9649999.994,9130000.002,12304000,0,0,0,649999.9967,520000.0012,649999.9967,0,0,39.14966123,41.25928028,3,3,Moderate
180596,6081,608,1,3,1,1,1,2,8,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,509219.9994,268799.9978,240420.0017,17399.99909,2000.000676,15399.99842,0,0,0,96380.00164,0,0,0,0,0,251399.9967,96380.00164,36200.00157,0,0,35.85565567,71.71131134,3,5,Moderate
180601,6091,609,1,1,2,1,1,4,13,1,3,4,2,1,3,3,0,1,0,0,0,0,0,0,0,653800.0009,204299.9997,449500.0011,67299.99705,36000.00247,31300.00428,0,0,0,18880.00212,0,0,0,0,0,135000.002,18880.00212,0,0,0,9.241312844,18.48262569,1,2,Very Conservative
180606,6101,610,1,2,2,1,2,4,12,1,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,13619.99675,6000.002028,7620.002479,6000.002028,5500.004284,499.9977444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180621,6131,613,1,2,2,1,1,2,8,4,5,1,1,2,2,2,0,0,0,0,0,1,0,0,0,380474.0008,151573.9996,228899.9954,2773.999706,2773.999706,0,0,0,0,107849.9994,0,0,0,0,0,148799.9979,107849.9994,0,1,0,71.15336381,100,5,5,Very Aggressive
180631,6151,615,1,2,2,1,1,4,12,5,5,5,0,1,3,3,0,1,0,0,0,0,0,0,0,5656399.998,665400.0009,4990999.997,29600.00031,15000.00022,0,14600.00009,0,5800.002931,305799.9977,5800.002931,0,0,0,0,625000.0028,300000.0044,124999.9986,0,0,45.95731849,91.04298186,3,5,Moderate
180636,6161,616,1,2,2,1,1,4,13,4,5,3,0,2,1,3,0,0,0,0,0,0,0,0,1,263540.0021,103999.9983,159539.998,9000.000133,2499.998421,6499.999773,0,0,0,8619.999908,0,0,0,0,0,95000.00011,8619.999908,8800.001035,0,1,8.288461585,16.57692317,1,2,Very Conservative
180646,6181,618,1,2,2,1,1,2,8,3,4,1,5,2,1,2,0,0,0,0,0,0,1,0,0,101219.9992,8259.999592,92959.99768,999.9954889,999.9954889,0,0,0,0,3630.000112,0,0,0,0,0,7260.002163,3630.000112,0,0,0,43.94673476,87.89346952,3,5,Moderate
180651,6191,619,1,1,2,1,1,4,12,5,5,1,1,2,3,3,0,0,0,0,0,1,0,0,0,386280.0031,235199.9961,151079.9973,35199.99638,30000.00044,5199.995939,0,0,0,120000.0018,0,0,0,0,0,199999.9997,120000.0018,199999.9997,0,0,51.02040976,100,4,5,Aggressive
180656,6201,620,1,1,1,1,1,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,242525.9993,52926.00118,189599.9981,8525.99781,3249.999886,5275.997924,0,0,0,19030.00047,0,0,0,0,0,44400.00337,19030.00047,1400.003383,0,0,35.95586299,71.91172597,3,5,Moderate
180666,6221,622,1,3,1,1,1,3,9,3,3,4,3,1,3,2,0,0,1,0,0,0,0,0,0,1080859.999,89840.00011,991020.0003,39440.00053,3039.999864,36400.00067,0,0,0,67800.00061,0,0,0,0,0,48399.9989,35400.0013,23000.00293,0,0,75.46749836,100,5,5,Very Aggressive
180671,6231,623,1,3,2,1,1,3,11,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,172349.9993,10070.00209,162279.9992,2069.999391,1070.000022,999.9954889,0,0,0,7024.999829,0,0,0,0,0,8000.002704,7024.999829,0,0,1,69.76165211,100,4,5,Aggressive
180676,6241,624,1,1,2,1,1,4,12,4,5,3,0,2,1,3,0,0,0,0,0,0,1,0,0,440680.0021,60000.00089,380680.0013,34999.99728,4999.996841,30000.00044,0,0,0,12500.0018,0,0,0,0,0,25000.0036,12500.0018,25000.0036,0,1,20.83333603,41.66667205,2,3,Conservative
180691,6271,627,3,4,4,0,1,2,8,4,6,4,1,1,1,1,0,0,0,0,0,0,1,0,0,515759.9971,253359.9995,262399.9995,6400.000224,2399.998872,4000.001352,0,0,78000.00115,217300.0012,78000.00115,6960.001577,0,3800.000315,519.9995939,161999.9966,139300.0001,25000.0036,0,0,85.76728829,100,5,5,Very Aggressive
180701,6291,629,1,2,2,1,2,2,8,1,4,1,1,2,2,2,0,1,0,0,0,0,0,0,0,6979.997607,1280.001984,5700.003382,1280.001984,1280.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180706,6301,630,1,1,2,1,2,3,11,3,4,1,1,2,1,3,0,0,0,1,0,0,0,0,0,49040.00184,25639.99684,23400.00112,13099.99909,4299.999999,8799.999096,0,0,0,954.8012402,0,0,0,0,0,2540.00018,954.8012402,2000.000676,0,0,3.723874251,7.447748503,1,1,Very Conservative
180711,6311,631,2,1,2,1,1,4,12,2,2,5,0,1,1,3,1,0,0,0,0,0,0,0,0,946399.9999,471399.9993,475000.0006,45000.00067,45000.00067,0,0,0,350000.0019,363000.0015,350000.0019,0,0,0,0,12999.99955,12999.99955,0,0,0,77.00466737,79.76241017,5,5,Very Aggressive
180721,6331,633,3,4,4,0,1,3,9,6,6,3,0,2,2,3,0,0,0,0,0,0,1,0,0,202490.0011,2930.00133,199560.0017,2930.00133,1500.002932,1430.000338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180726,6341,634,3,4,4,0,1,2,8,6,6,5,0,1,1,1,0,0,0,0,0,1,0,0,0,4519219.997,26499.99684,4492720,11499.99661,1500.002932,0,10000.00338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180731,6351,635,3,4,4,0,2,2,8,6,6,3,0,2,1,2,0,0,0,0,1,0,0,0,0,789959.9976,749960.0016,40000.00382,101999.9957,12000.00406,49999.99751,40000.00382,0,637399.9992,637399.9992,637399.9992,0,0,0,0,0,0,0,0,1,84.99119925,84.99119925,5,5,Very Aggressive
180736,6361,636,1,1,2,1,2,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,30020.00035,11599.99616,18419.99643,8500.000449,999.9954889,7499.995262,0,0,0,323.9981505,0,0,0,0,0,599.9972933,323.9981505,0,0,0,2.793088428,5.586176856,1,1,Very Conservative
180741,6371,637,3,4,4,0,1,2,8,6,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,584819.9998,283680.0005,301139.9993,223679.9996,2999.996165,170180.0004,50499.99525,49999.99751,0,999.9993682,0,0,0,0,0,10000.00338,999.9993682,10000.00338,0,1,0.352509647,0.705019294,1,1,Very Conservative
180746,6381,638,2,1,2,1,1,4,12,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,22117799.99,7417799.997,14699999.99,141400.0022,141400.0022,0,0,0,3199999.996,5621839.997,4450000.001,300000.0044,0,0,0,676399.9998,571840.0021,414999.9997,0,0,75.78850871,83.49753298,5,5,Very Aggressive
180751,6391,639,1,1,2,1,2,3,9,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,24880.0022,15979.99968,8899.998644,12419.99828,3800.002254,8619.999908,0,3559.999458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180756,6401,640,1,2,2,1,1,3,11,1,3,4,1,1,1,2,0,0,0,0,0,1,0,0,0,564900.0023,6499.999773,558400.0026,3500.003608,999.9954889,1500.002932,999.9954889,0,0,60.00360867,0,0,0,0,0,2999.996165,60.00360867,0,0,0,0.923132473,1.846264947,1,1,Very Conservative
180761,6411,641,1,1,2,1,2,4,13,2,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,32190.00123,21789.99966,10400.00158,1790.002593,1500.002932,289.9996616,0,0,0,14599.99815,0,0,0,0,0,19999.99706,14599.99815,0,0,0,67.00320504,100,4,5,Aggressive
180771,6431,643,2,2,2,1,1,3,11,2,3,4,5,1,3,3,0,1,0,0,0,0,0,0,0,15112520,2928499.998,12184020,1201000.004,200999.9952,0,999999.9986,0,700000.0039,1727499.995,1700000.002,0,0,0,0,27500.00202,27500.00202,27500.00202,0,0,58.9892435,59.92829086,4,4,Aggressive
180776,6441,644,3,4,4,0,1,2,8,4,6,5,0,1,3,1,0,0,0,0,0,1,0,0,0,215860.0019,49499.99976,166359.9963,2999.996165,1300.003834,1700.002029,0,0,0,12600.00135,0,0,0,0,0,42000.0045,12600.00135,0,0,0,25.4545483,50.90909661,2,4,Conservative
180781,6451,645,1,1,2,1,1,3,9,4,5,5,0,1,1,3,0,0,0,0,0,0,1,0,0,965699.9982,528600.0012,437099.9989,3599.999277,1580.002571,2020.000586,0,0,0,97500.00241,0,0,0,0,0,524999.9981,97500.00241,524999.9981,0,0,18.44494934,36.88989867,2,3,Conservative
180786,6461,646,1,3,1,1,1,4,12,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,139500.0011,4499.999097,135000.002,4499.999097,1500.002932,2999.996165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180791,6471,647,1,3,2,1,2,2,6,1,3,4,1,1,3,1,0,0,0,1,0,0,0,0,0,20239.99986,3979.999503,16260.00424,2000.000676,1500.002932,499.9977444,0,0,0,894.999357,0,0,0,0,0,1979.998827,894.999357,0,0,1,22.48742384,44.97484768,2,3,Conservative
180796,6481,648,3,4,4,0,1,4,12,6,6,1,1,2,3,3,0,0,1,0,0,0,0,0,0,633140.001,402339.9986,230799.9966,2499.998421,2499.998421,0,0,0,0,336399.9993,246399.9999,0,0,0,0,90000.00133,90000.00133,90000.00133,0,0,83.61087649,100,5,5,Very Aggressive
180801,6491,649,1,1,2,1,2,2,8,2,4,1,1,2,1,2,0,0,1,0,0,0,0,0,0,3700.002706,3700.002706,0,3700.002706,2699.997518,999.9954889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180806,6501,650,1,3,2,1,2,2,8,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,10740.00004,1500.002932,9239.997111,1500.002932,1500.002932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180811,6511,651,3,4,4,0,1,1,4,5,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,6800089.997,6007990.001,792099.9957,31990.00019,30429.99947,0,1560.000721,0,500000.0042,500000.0042,500000.0042,5200000.002,0,0,0,49999.99751,0,49999.99751,0,0,8.322250937,8.322250937,1,1,Very Conservative
180816,6521,652,1,3,2,1,1,4,12,4,5,1,2,2,1,1,0,0,0,0,0,0,1,0,0,240711.9992,18412.00306,222299.9961,5931.999232,699.9968422,5232.002389,0,0,0,9168.002479,0,0,0,0,0,12480.00383,9168.002479,12000.00406,0,0,49.79361804,99.58723608,3,5,Moderate
180826,6541,654,3,4,4,0,1,3,9,5,6,3,0,2,1,1,0,0,0,0,1,0,0,0,0,276300.0027,40500.00157,235800.0012,3500.003608,3400.004059,99.99954889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180836,6561,656,1,3,2,1,1,2,8,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,435899.9985,158999.9985,276900,22700.00428,2999.996165,19699.99842,0,21999.99774,8999.998193,61500.00382,8999.998193,0,0,0,0,90299.99998,52499.99593,15300.00275,0,0,38.67924806,71.69811374,3,5,Moderate
180841,6571,657,2,1,2,1,1,4,13,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,3801999.997,1197659.999,2604339.998,162059.9963,10260.00027,0,151799.9999,0,441199.9998,765870.0006,441199.9998,0,0,0,0,594399.9992,324670.0008,204399.9993,0,0,63.94719713,91.0558925,4,5,Aggressive
180851,6591,659,3,4,4,0,1,2,8,6,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,254400.0007,43999.99548,210400.0013,43999.99548,4000.001352,40000.00382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180856,6601,660,2,2,2,1,1,4,13,3,2,5,0,1,3,3,0,1,0,0,0,0,0,0,0,888640.0005,174999.9961,713640.0005,174999.9961,124999.9986,49999.99751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180861,6611,661,3,4,4,0,1,4,13,5,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,7425810,4581400,2844410,817199.9989,0,0,817199.9989,0,1760000.003,2693539.999,1760000.003,49999.99751,0,25000.0036,25000.0036,1929199.999,933540.0017,23200.00202,0,0,58.79294537,79.16968614,4,5,Aggressive
180866,6631,663,2,1,2,1,1,4,12,6,5,3,0,2,3,3,0,0,0,0,0,0,1,0,0,27162799.99,26787999.99,374799.9967,49999.99751,49999.99751,0,0,750000.0014,0,7000000,3999999.994,0,0,0,0,0,0,0,0,0,26.13110349,26.13110349,2,2,Conservative
180871,6641,664,1,1,2,1,2,4,13,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,885999.9989,769799.9994,116199.9995,4999.996841,999.9954889,4000.001352,0,0,499.9977444,250500.0047,499.9977444,0,0,0,0,739999.998,234999.997,40000.00382,0,0,32.54092035,63.06832971,3,4,Moderate
180876,6651,665,1,1,2,1,1,3,11,2,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,307059.9997,78600.00039,228459.9974,18799.9986,8600.001937,10200.00248,0,0,0,44549.99979,0,0,0,0,0,59799.99791,44549.99979,0,0,0,56.67938876,100,4,5,Aggressive
180881,6661,666,1,2,2,1,2,2,6,3,1,2,0,2,1,2,0,0,0,0,0,1,0,0,0,8199.997923,3400.00018,4799.997743,599.9972933,599.9972933,0,0,0,0,1019.999278,0,0,0,0,0,2800.000947,1019.999278,0,0,0,29.99997718,59.99995436,2,4,Conservative
180891,6681,668,3,4,4,0,1,4,13,6,6,5,0,1,1,3,0,0,0,0,0,1,0,0,0,4669100,3933699.997,735399.9994,31500.00338,11499.99661,0,19999.99706,0,0,3543200.001,376199.9982,0,0,0,0,3076000,2972000,3076000,0,0,90.0729594,100,5,5,Very Aggressive
180911,6721,672,1,2,1,1,1,2,8,4,5,1,1,2,3,3,0,0,0,0,0,1,0,0,0,179520.0009,48880.00062,130640.0003,28999.99526,1800.001578,27200.00338,0,0,0,17000.0009,0,0,0,0,0,17000.0009,17000.0009,0,0,0,34.77905213,69.55810427,3,4,Moderate
180916,6731,673,3,4,4,0,1,4,12,4,6,5,0,1,3,3,0,0,0,0,0,0,0,1,0,18286600,9597000,8689599.999,57000.00472,57000.00472,0,0,0,7999999.999,8040000.002,7999999.999,0,0,0,0,40000.00382,40000.00382,40000.00382,0,0,83.77618008,84.19297704,5,5,Very Aggressive
180926,6751,675,1,3,2,1,2,2,8,1,1,2,0,2,1,3,0,0,0,0,0,0,1,0,0,4699.998194,999.9954889,3700.002706,999.9954889,999.9954889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180931,6761,676,3,4,4,0,1,3,9,5,6,3,0,2,1,2,0,0,0,0,0,0,1,0,0,253730.0008,89330.00144,164399.9993,4930.000066,2000.000676,2929.99939,0,0,0,84399.99944,0,0,0,0,0,0,0,0,0,0,94.4811352,94.4811352,5,5,Very Aggressive
180936,6771,677,1,2,2,1,1,4,12,3,2,5,0,1,2,3,0,0,0,0,0,0,1,0,0,451999.9976,27000.00428,425000.003,399.9981956,0,199.9990978,199.9990978,0,1600.002481,1800.001578,1600.002481,0,0,0,0,0,0,0,1,0,6.666671456,6.666671456,1,1,Very Conservative
180946,6791,679,1,3,1,1,1,2,8,2,3,4,2,1,1,3,0,0,0,0,0,0,1,0,0,112509.9977,4949.998037,107559.9997,1914.001646,1700.00009,214.0015562,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180951,6801,680,4,4,4,1,2,1,6,1,2,5,0,1,3,2,0,0,0,0,0,0,1,0,0,20410.00006,2049.995601,18360.00446,2049.995601,850.0010147,0,1200.004285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180956,6811,681,2,1,2,1,1,4,14,3,3,4,1,1,3,3,0,1,0,0,0,0,0,0,0,1702300,792500.0036,909799.9982,429999.9999,230000.0002,199999.9997,0,0,2499.998421,241499.9968,2499.998421,0,0,0,0,359999.9956,178999.9975,359999.9956,0,0,30.47318557,53.05993594,3,4,Moderate
180971,6841,684,1,2,2,1,2,3,9,3,4,1,1,2,1,3,0,1,0,0,0,0,0,0,0,11739.99941,2579.99806,9159.997472,2080.000315,2080.000315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
180981,6861,686,3,4,4,0,1,1,3,5,6,5,0,1,1,3,0,0,0,0,0,0,1,0,0,330860.001,21999.99774,308860.0033,21999.99774,2000.000676,19999.99706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
180986,6871,687,1,2,2,1,2,3,11,1,1,2,0,2,3,1,0,0,0,0,0,0,1,0,0,13330.00291,6450.004848,6879.998059,1449.998308,950.0005636,499.9977444,0,0,0,1750.000834,0,0,0,0,0,4999.996841,1750.000834,4999.996841,0,1,27.13177549,54.26355097,2,4,Conservative
180991,6881,688,2,1,1,1,1,3,11,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,2297100.001,1116299.998,1180800,15999.99571,4999.996841,10000.00338,0,0,999999.9986,1029999.999,999999.9986,0,0,0,0,100000.0047,30000.00044,100000.0047,0,0,92.26910339,94.95655305,5,5,Very Aggressive
180996,6891,689,2,1,2,1,1,3,9,5,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,840704199.8,28310199.99,812393999.8,6086799.998,3126199.999,2960599.999,0,0,19999999.99,22223400,19999999.99,0,0,0,0,2223399.998,2223399.998,823399.9981,1,0,78.49962205,86.35332848,5,5,Very Aggressive
181001,6901,690,3,4,4,0,2,2,8,6,6,5,0,1,1,3,0,0,0,0,0,0,0,0,1,72340.00147,72340.00147,0,36799.99886,999.9954889,35799.99949,0,0,0,0,0,0,0,0,0,35540.00067,0,0,0,1,0,0,1,1,Very Conservative
181011,6921,692,1,3,2,1,2,2,8,1,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,999.9954889,999.9954889,0,999.9954889,999.9954889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
181016,6931,693,4,4,4,1,2,2,8,2,3,4,2,1,2,3,0,0,0,0,0,1,0,0,0,10773.99853,4893.997901,5880.00257,4893.997901,4893.997901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
181021,6941,694,1,3,2,1,1,1,7,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,954999.9999,170600.0005,784399.9994,2000.000676,2000.000676,0,0,0,0,168599.9998,0,0,0,0,0,168599.9998,168599.9998,0,0,0,98.82766666,100,5,5,Very Aggressive
181026,6951,695,2,2,2,1,1,4,13,3,3,4,2,1,1,3,0,0,1,0,0,0,0,0,0,119989000,34199399.99,85789599.98,4093800,51800.00102,0,4041999.999,10999.99887,3059999.999,30059999.99,30059999.99,0,0,0,0,34599.99715,0,34599.99715,1,0,87.89627888,87.89627888,5,5,Very Aggressive
181031,6961,696,1,1,2,1,1,4,13,4,5,5,0,1,1,3,0,1,0,0,0,0,0,0,0,96282279.98,8030199.998,88252079.98,7223999.998,245999.9998,0,6977999.996,0,0,301420,0,0,0,0,0,806200,301420,92599.9993,0,0,3.753580235,7.50716047,1,1,Very Conservative
181036,6971,697,2,1,2,1,1,4,14,5,5,5,0,1,3,3,0,1,0,0,0,0,0,0,0,10370808,4628707.999,5742100.001,454507.9991,123819.9981,0,330688.001,0,0,4000799.997,0,0,0,0,0,4000799.997,4000799.997,3421400,0,0,86.43448663,100,5,5,Very Aggressive
181041,6981,698,1,2,2,1,1,3,11,1,3,4,2,1,1,2,0,0,0,0,0,0,1,0,0,390840,54699.9957,336140.0024,4699.998194,2199.999774,2499.998421,0,0,0,18750.00173,0,0,0,0,0,49999.99751,18750.00173,0,0,0,34.2778852,68.5557704,3,4,Moderate
181056,7011,701,1,1,2,1,2,4,12,1,1,2,0,2,3,2,0,0,0,1,0,0,0,0,0,10500.00113,1400.003383,9099.997742,699.9968422,699.9968422,0,0,0,0,350.0013306,0,0,0,0,0,699.9968422,350.0013306,0,0,0,25.00003464,50.00006927,2,4,Conservative
181066,7031,703,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1771199.999,756999.9989,1014200.001,6999.997517,6999.997517,0,0,0,750000.0014,750000.0014,750000.0014,0,0,0,0,0,0,0,1,0,99.07529755,99.07529755,5,5,Very Aggressive
181071,7041,704,1,1,1,1,1,4,12,3,3,4,2,1,1,3,0,0,0,0,0,0,1,0,0,2815199.997,1474999.999,1340199.998,100000.0047,100000.0047,0,0,0,174999.9961,1019000.002,675000.0003,0,0,0,0,599999.9992,344000.0019,300000.0044,0,0,69.08474595,92.40677998,4,5,Aggressive
181081,7061,706,1,2,2,1,1,3,9,1,3,4,1,1,1,1,0,1,0,0,0,0,0,0,0,174360.0009,47899.99728,126459.9998,47899.99728,1700.002029,46199.99525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
181091,7081,708,2,1,2,1,1,4,13,3,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,319466399.9,223151599.9,96314799.97,1343200,55979.99962,1287219.999,0,0,0,221808399.9,221100000,0,0,0,0,708399.999,708399.999,708399.999,0,0,99.39807736,99.71552971,5,5,Very Aggressive
181096,7091,709,2,2,2,1,1,2,8,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,44237399.99,11300000,32937399.99,1100000.003,199999.9997,199999.9997,700000.0039,0,799999.9989,1799999.998,1199999.998,0,0,0,0,599999.9992,599999.9992,0,0,1,15.92920352,21.23893803,2,2,Conservative
181101,7101,710,3,4,4,0,1,3,11,4,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,45660599.99,36286999.99,9373599.999,5037000.001,0,6999.997517,5030000.003,0,399999.9994,18437599.99,399999.9994,0,0,0,0,100000.0047,37599.99719,100000.0047,0,0,50.81048308,50.91410145,4,4,Aggressive
181106,7111,711,4,4,4,0,1,2,8,2,3,4,2,1,3,3,0,1,0,0,0,0,0,0,0,192379.9953,71499.9975,120879.9978,26499.99684,1500.002932,25000.0036,0,0,0,17999.99639,0,0,0,0,0,45000.00067,17999.99639,45000.00067,0,0,25.174821,50.349642,2,4,Conservative
181111,7121,712,1,3,1,1,1,4,12,2,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,213460.0011,82300.00115,131159.9999,17299.99954,2199.999774,15099.99977,0,0,0,23640.00004,0,0,0,0,0,65000.00161,23640.00004,19999.99706,0,0,28.72417948,57.44835895,2,4,Conservative
181116,7131,713,2,1,2,1,1,4,14,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,4440259.998,802300.0002,3637959.998,165300.0011,40300.00247,124999.9986,0,0,19799.9999,467790.0011,19799.9999,0,0,0,0,617200.0011,437549.9998,234999.9989,0,0,58.30612003,100,4,5,Aggressive
181121,7141,714,1,3,1,1,2,2,8,3,2,5,0,1,3,2,0,0,0,0,0,0,1,0,0,6450.004848,1849.996504,4599.998646,1849.996504,350.0032703,1500.002932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
181126,7151,715,3,4,4,0,1,4,12,5,6,3,0,2,3,2,1,0,0,0,0,0,0,0,0,250939.9969,120999.9973,129939.9996,999.9954889,999.9954889,0,0,40000.00382,0,19999.99706,19999.99706,0,0,0,0,0,0,0,0,1,16.52892357,16.52892357,2,2,Conservative
181131,7161,716,2,2,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,13692700,817299.9984,12875400,331999.9959,300000.0044,32000.00112,0,12000.00406,0,487980.0021,470000.0037,0,0,0,0,3300.00451,1980.002706,3300.00451,0,0,59.70635055,59.94861199,4,4,Aggressive
181146,7191,719,1,3,1,1,1,4,12,2,2,5,0,1,2,3,0,0,0,0,0,1,0,0,0,288350.0036,109149.9974,179199.9985,27149.99875,4149.995826,23000.00293,0,49999.99751,0,7679.998329,0,0,0,0,0,32000.00112,7679.998329,0,0,1,7.036187369,14.07237474,1,2,Very Conservative
181156,7211,721,3,4,4,0,1,2,8,5,6,5,0,1,3,2,0,0,0,0,1,0,0,0,0,1506740,809080.0006,697659.9989,9080.001712,9080.001712,0,0,0,799999.9989,799999.9989,799999.9989,0,0,0,0,0,0,0,0,1,98.87773747,98.87773747,5,5,Very Aggressive
181166,7231,723,1,1,2,1,1,4,13,2,3,4,4,1,3,3,0,1,0,0,0,0,0,0,0,535999.9969,85999.99998,449999.997,999.9954889,999.9954889,0,0,0,0,14449.99979,0,0,0,0,0,85000.00449,14449.99979,85000.00449,0,0,16.80232535,33.60465069,2,3,Conservative
181171,7241,724,1,1,1,1,1,1,7,5,5,4,2,1,3,2,0,0,0,0,1,0,0,0,0,323880.0034,12880.00009,311000.0033,3300.00451,2999.996165,299.9986467,0,0,0,1373.998263,0,0,0,0,0,4579.998736,1373.998263,0,0,1,10.66768831,21.33537661,2,2,Conservative
