CASEID,predicted_risk_level_model,predicted_risk_level_allocation,risk_level_used_for_recommendation,predicted_risky_share,aux_risk_label,aux_allocation_mae,rescaled_overlap_flag,coverage_before_rescale,coverage_after_rescale,top_ranked_product_id,top_ranked_product_name,top_basket_product_id,top_basket_weight,basket_asset_diversification,basket_category_diversification,basket_subtype_diversification,basket_overall_diversification,pred_cash,aux_cash,pred_bond,aux_bond,pred_pension,aux_pension,pred_equity,aux_equity
150336,1,0,1,0.24791501462459564,0,0.01986611634492874,True,1.0000008054762082,1.0000000000000002,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2951031281538974,0.6492242460971774,0.8195391361454674,0.8196124890492371,0.7514571918684132,0.5810398459434509,0.5414072871208191,7.004581129876897e-05,0.0,0.41886046528816223,0.4585927128791809,2.960836536658462e-05,0.0
150406,2,0,2,0.3519284129142761,1,0.1367855817079544,False,0.9999995997234508,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.3620448112487793,0.6159397676688587,0.5774209216666798,0.577443532189555,0.5928420263812765,0.3620404005050659,0.08849567174911499,1.4177014236338437e-05,0.0,0.6379331946372986,0.911504328250885,1.2273864740564022e-05,0.0
150411,2,0,2,0.4394834637641907,3,0.11924989521503448,False,0.9999999887593671,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.29210415482521057,0.5911251379185258,0.5541798167986179,0.5541798167986179,0.5689579452465812,0.2920612692832947,0.256036639213562,0.00014690209354739636,0.0,0.6860917806625366,0.48376351594924927,0.021700061857700348,0.2601998448371887
150426,2,0,2,0.45743420720100403,0,0.35211870074272156,False,0.48441879593933945,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.29586315155029297,0.6416862648433073,0.6015808732906005,0.6015808732906005,0.6176230299116832,0.2957625687122345,1.0,0.00034001105814240873,0.0,0.6545799374580383,0.0,0.04931747168302536,0.0
150446,1,0,1,0.20562292635440826,2,0.34348589181900024,False,0.9999999201112392,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2357601475083193,0.5668542412924796,0.9321571334181734,0.9322740617106362,0.7861061335433736,0.6935231685638428,0.006798011250793934,0.00015270384028553963,0.0,0.30623021721839905,0.9932019710540771,9.393108484800905e-05,0.0
150476,1,0,1,0.3015559911727905,0,0.1964799463748932,False,0.7967863910616386,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.21563353789405681,0.6696249354794093,0.9625608057370805,0.9625608057370805,0.845386457634012,0.6323584914207458,0.30434781312942505,0.0023798628244549036,0.0,0.3026922941207886,0.695652186870575,0.06256935000419617,0.0
150496,2,1,2,0.43049418926239014,4,0.23119258880615234,False,0.9965217719019533,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.22003436359315742,0.8668011889065808,0.9275165020060335,0.9294828286641155,0.9044101727611016,0.4324679374694824,0.21507245302200317,0.0024385342840105295,0.0,0.32254236936569214,0.7849275469779968,0.24255114793777466,0.0
150561,1,0,1,0.15041570365428925,3,0.3704915940761566,False,0.962962280373649,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.28909389553658116,0.3361885160418681,0.9200993404363629,0.9200993404363629,0.6865350106785649,0.8516982197761536,0.11111148446798325,0.00023451347078662366,0.0,0.1479053944349289,0.8888885378837585,0.0001619633549125865,0.0
150571,1,0,1,0.34259337186813354,0,0.3546214699745178,False,0.2306564191848867,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2898130416870117,0.5509064399375941,0.5164747874414944,0.5164747874414944,0.5302474484399343,0.28967395424842834,0.8528039455413818,0.00047992594772949815,0.0,0.7087629437446594,0.0,0.0010831983527168632,0.14719608426094055
150586,2,0,2,0.468976765871048,4,0.26913321018218994,True,1.0000000000238096,1.0000000000000002,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.26490458846092224,0.6775440081047734,0.635197507598225,0.635197507598225,0.6521361078008443,0.26390451192855835,0.019607853144407272,0.0037751831114292145,0.0,0.6403346657752991,0.3501400649547577,0.09198565781116486,0.6302521228790283
